epoch	test_success_rate	ep_return	test_ep_return	ep_length	test_ep_length	total_timesteps	loss_pi	loss_q	time_elapsed	iteration_time
531	0.0	0.18181819	0.0	32.515152	42.8	530999	-2.3300087	0.18690898	41330.9901919	0.052170087
532	0.2	0.04347826	0.2	41.95652	27.2	531999	-2.2648778	0.18223074	41392.2725389	0.053549737
533	0.1	0.15	0.1	49.35	42.9	532999	-2.1858478	0.175273	41457.9856009	0.052174587
534	0.0	0.0	0.0	74.30769	61.9	533999	-2.1217823	0.1771525	41531.44262	0.053336214
535	0.0	0.05263158	0.0	54.57895	61.9	534999	-2.0748293	0.17138353	41604.196605	0.053717047
536	0.1	0.083333336	0.1	80.666664	90.1	535999	-2.0187614	0.17542975	41685.5804179	0.052401423
537	0.2	0.0	0.2	82.833336	70.7	536999	-1.9576845	0.16676605	41765.519722	0.055855468
538	0.1	0.15384616	0.1	80.0	71.3	537999	-1.9241967	0.1623539	41840.8339689	0.051559314
539	0.2	0.23076923	0.2	73.46154	61.6	538999	-1.880855	0.16167894	41912.966464	0.0535275
540	0.0	0.07692308	0.0	77.30769	81.0	539999	-1.8516414	0.15800484	41992.2115149	0.054713424
541	0.0	0.0625	0.0	64.25	71.5	540999	-1.845783	0.16138895	42070.365294	0.05472288
542	0.2	0.16666667	0.2	54.944443	32.6	541999	-1.8708906	0.16049378	42130.8228779	0.050901443
543	0.2	0.11764706	0.2	59.52941	61.0	542999	-1.8466262	0.1668817	42203.9408309	0.0537943
544	0.2	0.0	0.2	70.07143	63.2	543999	-1.8421333	0.16775043	42275.36327	0.053770307
545	0.2	0.1875	0.2	62.25	70.7	544999	-1.8556299	0.17489822	42351.950567	0.05481682
546	0.0	0.083333336	0.0	83.083336	80.9	545999	-1.8821616	0.18208332	42428.8238111	0.052330427
547	0.1	0.07692308	0.1	77.84615	80.6	546999	-1.9140778	0.17985865	42503.6686809	0.051745612
548	0.0	0.07692308	0.0	76.07692	62.0	547999	-1.9558113	0.19120823	42573.8455009	0.051710073
549	0.2	0.07692308	0.2	77.23077	70.6	548999	-1.9571186	0.1917623	42645.232986	0.050674167
550	0.0	0.1	0.0	98.1	100.0	549999	-1.9953852	0.20244001	42728.8643229	0.05298639
551	0.0	0.0	0.0	86.25	100.0	550999	-2.050402	0.22055851	42814.4129579	0.05393492
552	0.0	0.083333336	0.0	84.333336	90.5	551999	-2.1413708	0.2788015	42897.386555	0.055426545
553	0.0	0.0	0.0	87.09091	80.8	552999	-2.4181094	0.437439	42978.4141829	0.053134356
554	0.0	0.0	0.0	91.181816	85.6	553999	-2.7292655	0.4551368	43058.0146999	0.05398205
555	0.0	0.0	0.0	84.416664	90.4	554999	-2.6997623	0.44335872	43141.7283208	0.05385221
556	0.1	0.083333336	0.1	82.166664	90.1	555999	-2.6626883	0.36438048	43224.1673269	0.05225862
557	0.2	0.14285715	0.2	71.78571	42.4	556999	-2.5593858	0.3651682	43287.263464	0.05124105
558	0.1	0.06666667	0.1	67.6	80.7	557999	-2.4281132	0.31743827	43360.1825249	0.050558794
559	0.0	0.0	0.0	91.90909	90.6	558999	-2.3287983	0.31615487	43439.3995779	0.051924102
560	0.0	0.0	0.0	96.3	100.0	559999	-2.2278724	0.29187554	43523.144697	0.052382853
561	0.1	0.0	0.1	100.0	90.1	560999	-2.161674	0.2724719	43601.6296539	0.05220382
562	0.1	0.0	0.1	100.0	90.1	561999	-2.0745447	0.27710223	43686.4111199	0.054245472
563	0.0	0.0	0.0	100.0	89.9	562999	-2.0113647	0.25037077	43765.212321	0.051636197
564	0.0	0.0	0.0	77.84615	71.2	563999	-1.9656371	0.23629461	43836.0548959	0.049312025
565	0.0	0.0	0.0	98.8	100.0	564999	-1.9654255	0.23033777	43915.8362679	0.051658165
566	0.0	0.0	0.0	100.0	90.6	565999	-1.9875	0.2269958	43993.196806	0.051251017
567	0.0	0.0	0.0	100.0	100.0	566999	-2.0225759	0.20954797	44071.6825299	0.04954806
568	0.0	0.083333336	0.0	83.833336	90.6	567999	-2.0580857	0.2051723	44145.6323769	0.04862896
569	0.0	0.0	0.0	77.76923	100.0	568999	-2.040159	0.21057904	44222.7127399	0.048994627
570	0.2	0.0	0.2	98.3	70.8	569999	-2.0206158	0.22272229	44289.488265	0.04727424
571	0.1	0.0	0.1	100.0	90.1	570999	-2.0034454	0.21718554	44363.890336	0.049328327
572	0.0	0.1	0.0	100.0	100.0	571999	-1.9839633	0.21634476	44438.0560479	0.048689988
573	0.0	0.09090909	0.0	91.0	100.0	572999	-2.0188797	0.23003583	44512.873759	0.048812337
574	0.0	0.09090909	0.0	90.90909	100.0	573999	-2.047141	0.23280622	44587.6557789	0.048149917
575	0.0	0.0	0.0	99.9	100.0	574999	-2.0667899	0.2505241	44662.5886159	0.047605705
576	0.1	0.0	0.1	100.0	90.1	575999	-2.093488	0.2686998	44735.724396	0.047686204
577	0.0	0.0	0.0	100.0	91.0	576999	-2.1016853	0.2857786	44810.3770039	0.049694065
578	0.0	0.0	0.0	100.0	92.6	577999	-2.1580143	0.26556146	44883.6251888	0.048401926
579	0.0	0.0	0.0	100.0	100.0	578999	-2.1935658	0.26859587	44958.291889	0.0485728
580	0.0	0.0	0.0	100.0	100.0	579999	-2.2573864	0.28665468	45032.8012319	0.04880274
581	0.1	0.0	0.1	100.0	90.1	580999	-2.310354	0.28298682	45104.9298608	0.04791545
582	0.0	0.09090909	0.0	91.0	100.0	581999	-2.387729	0.29258862	45183.254468	0.05067027
583	0.0	0.0	0.0	99.9	100.0	582999	-2.4459245	0.30526355	45257.5137579	0.047744714
584	0.0	0.23076923	0.0	77.15385	100.0	583999	-2.470501	0.3270026	45332.52353	0.048328172
585	0.1	0.16666667	0.1	83.25	90.1	584999	-2.5075154	0.34952664	45404.4638488	0.04827163
586	0.0	0.0	0.0	99.8	100.0	585999	-2.551479	0.34067506	45481.3888049	0.049295172
587	0.0	0.0	0.0	100.0	100.0	586999	-2.5958807	0.3433934	45561.4910479	0.04932344
588	0.0	0.0	0.0	100.0	100.0	587999	-2.617894	0.33728454	45640.0783041	0.04925992
589	0.1	0.09090909	0.1	91.0	90.1	588999	-2.6275792	0.3334324	45715.810112	0.050790183
590	0.2	0.16666667	0.2	83.416664	80.2	589999	-2.6321244	0.3573728	45788.3454108	0.04887023
591	0.2	0.0	0.2	99.8	80.2	590999	-2.6723301	0.34543648	45862.7190409	0.050663292
592	0.0	0.0	0.0	100.0	100.0	591999	-2.667564	0.34663543	45946.067847	0.052932188
593	0.0	0.0	0.0	100.0	100.0	592999	-2.6430938	0.3456614	46030.6348701	0.051671192
594	0.1	0.09090909	0.1	91.0	90.1	593999	-2.5436726	0.3265257	46114.001087	0.05258587
595	0.0	0.09090909	0.0	90.90909	100.0	594999	-2.4510403	0.3271047	46197.9481509	0.05427436
596	0.1	0.09090909	0.1	90.90909	90.1	595999	-2.3289971	0.30024576	46282.7614529	0.056380678
597	0.1	0.0	0.1	99.9	90.1	596999	-2.222124	0.29629976	46365.9969299	0.05414405
598	0.0	0.18181819	0.0	91.0	100.0	597999	-2.1380658	0.28017676	46448.53704	0.05198373
599	0.2	0.0	0.2	99.9	70.8	598999	-2.0880332	0.26337	46524.146734	0.054366942
600	0.1	0.1	0.1	100.0	90.1	599999	-2.0670831	0.27678287	46603.682848	0.05296534
601	0.1	0.09090909	0.1	91.0	90.1	600999	-2.0671144	0.2650786	46684.853055	0.05188703
602	0.0	0.0	0.0	99.9	100.0	601999	-2.0759683	0.27242565	46768.9584939	0.05312329
603	0.2	0.09090909	0.2	91.0	77.4	602999	-2.0796921	0.28573105	46844.2362599	0.05062958
604	0.0	0.25	0.0	83.416664	100.0	603999	-2.0632358	0.28840846	46929.1422489	0.053831197
605	0.2	0.0	0.2	99.8	80.2	604999	-2.1059785	0.29407263	47010.9843059	0.055503935
606	0.0	0.0	0.0	100.0	100.0	605999	-2.1454854	0.2851897	47101.9476399	0.054625437
607	0.1	0.0	0.1	100.0	90.1	606999	-2.1806235	0.28767285	47183.184947	0.05121105
608	0.0	0.09090909	0.0	91.0	100.0	607999	-2.134869	0.28267902	47266.6156299	0.05359443
609	0.0	0.09090909	0.0	90.90909	100.0	608999	-2.1105483	0.29509023	47351.0806708	0.051106263
610	0.2	0.09090909	0.2	90.90909	80.2	609999	-2.2090962	0.2985626	47433.737689	0.05542962
611	0.0	0.16666667	0.0	84.0	100.0	610999	-2.3814175	0.34023634	47518.4459178	0.05632187
612	0.0	0.0	0.0	99.1	100.0	611999	-2.4794755	0.40024877	47608.7761929	0.05549647
613	0.2	0.0	0.2	100.0	72.2	612999	-2.4677186	0.35725018	47687.0027599	0.055933904
614	0.1	0.0	0.1	100.0	90.1	613999	-2.462653	0.33659375	47771.2328498	0.054264627
615	0.1	0.0	0.1	100.0	90.1	614999	-2.400761	0.32145545	47853.4343219	0.053550083
616	0.1	0.0	0.1	91.36364	90.1	615999	-2.3011265	0.29957277	47937.0333629	0.05440817
617	0.1	0.0	0.1	99.5	90.1	616999	-2.2355747	0.3097289	48022.672569	0.05609179
618	0.1	0.0	0.1	100.0	90.1	617999	-2.1895306	0.30533525	48102.9262259	0.053891726
619	0.0	0.0	0.0	91.36364	100.0	618999	-2.1353793	0.29622987	48186.0509839	0.051400956
620	0.0	0.16666667	0.0	83.083336	100.0	619999	-2.0520093	0.3009986	48266.8011699	0.05165317
621	0.0	0.26666668	0.0	67.13333	92.4	620999	-1.9947075	0.28854242	48347.9414999	0.053033415
622	0.0	0.0	0.0	83.416664	100.0	621999	-1.9218241	0.29172987	48425.7508938	0.049445156
623	0.0	0.0	0.0	99.0	100.0	622999	-1.9127383	0.27830023	48509.0279129	0.049937777
624	0.1	0.09090909	0.1	91.0	90.1	623999	-1.9043095	0.27449083	48587.457643	0.05097905
625	0.2	0.0	0.2	99.9	80.2	624999	-1.8912818	0.29146063	48661.3731229	0.051070023
626	0.0	0.0	0.0	100.0	100.0	625999	-1.9058458	0.28220192	48742.695889	0.05094942
627	0.1	0.0	0.1	91.36364	80.7	626999	-1.9366665	0.27316955	48814.6856809	0.04976022
628	0.0	0.0	0.0	99.5	100.0	627999	-1.9699339	0.27366507	48895.4907639	0.051453914
629	0.1	0.09090909	0.1	91.0	90.1	628999	-2.0754144	0.27897152	48972.7916	0.050901856
630	0.1	0.0	0.1	99.9	80.6	629999	-2.1211476	0.27961555	49050.071609	0.051236466
631	0.1	0.0	0.1	100.0	90.1	630999	-2.116766	0.2865548	49131.7919641	0.053603813
632	0.1	0.0	0.1	100.0	90.1	631999	-2.1228015	0.28683117	49212.574728	0.05088578
633	0.2	0.0	0.2	100.0	80.2	632999	-2.1295269	0.28737906	49293.106411	0.055829555
634	0.1	0.0	0.1	100.0	90.1	633999	-2.1095533	0.29407537	49374.3178589	0.052895527
635	0.1	0.09090909	0.1	91.0	82.3	634999	-2.1050122	0.28381255	49450.260484	0.052421853
636	0.0	0.16666667	0.0	83.416664	71.5	635999	-2.1310694	0.30030128	49524.846174	0.05350972
637	0.0	0.0	0.0	64.29412	90.5	636999	-2.1332543	0.2814759	49600.8330419	0.050691567
638	0.0	0.0	0.0	77.333336	71.7	637999	-2.1318567	0.2823094	49672.686456	0.05031223
639	0.1	0.0	0.1	67.0	71.3	638999	-2.168459	0.30026892	49743.9112968	0.04978635
640	0.0	0.0	0.0	82.333336	81.2	639999	-2.2519968	0.34212348	49817.879514	0.049988784
641	0.0	0.06666667	0.0	67.0	89.6	640999	-2.6052494	0.53533506	49894.165731	0.04985331
642	0.0	0.0	0.0	97.9	90.6	641999	-2.8466554	0.61508864	49973.0985539	0.05097505
643	0.0	0.0	0.0	91.36364	100.0	642999	-2.5218985	0.5248613	50055.890789	0.051781602
644	0.1	0.09090909	0.1	90.545456	90.1	643999	-2.2420654	0.40967816	50134.9840388	0.05200808
645	0.1	0.0	0.1	99.9	90.1	644999	-2.1149478	0.3317178	50211.88467	0.050416425
646	0.0	0.18181819	0.0	91.0	100.0	645999	-2.0782979	0.32513458	50292.3330579	0.050511114
647	0.0	0.0	0.0	99.9	100.0	646999	-2.059	0.296268	50372.249733	0.050110344
648	0.0	0.0	0.0	100.0	100.0	647999	-2.00956	0.28571233	50452.800596	0.049957912
649	0.0	0.083333336	0.0	87.083336	100.0	648999	-1.9499735	0.28214914	50534.8353219	0.051005624
650	0.0	0.09090909	0.0	86.90909	100.0	649999	-1.9161655	0.27451453	50612.9669271	0.04916067
651	0.1	0.09090909	0.1	90.90909	80.7	650999	-1.9418865	0.2709046	50687.1353118	0.051712714
652	0.0	0.0	0.0	99.9	100.0	651999	-1.9628136	0.27412915	50765.846081	0.051444095
653	0.0	0.23076923	0.0	77.15385	100.0	652999	-1.9805894	0.29369214	50845.0615139	0.052014187
654	0.0	0.16666667	0.0	83.25	100.0	653999	-2.005453	0.3047564	50924.4756088	0.05114049
655	0.0	0.0	0.0	99.8	100.0	654999	-2.0522203	0.31593215	51005.3342819	0.05177784
656	0.1	0.0	0.1	100.0	80.7	655999	-2.108789	0.3238208	51081.5260549	0.052448265
657	0.0	0.0	0.0	100.0	90.5	656999	-2.150207	0.3429869	51159.882973	0.051849727
658	0.0	0.21428572	0.0	71.92857	100.0	657999	-2.1811802	0.36262512	51241.4817829	0.05330406
659	0.0	0.0	0.0	99.3	100.0	658999	-2.1884656	0.38713256	51321.3219929	0.052005637
660	0.0	0.09090909	0.0	91.0	100.0	659999	-2.1649694	0.37308434	51405.109282	0.05275606
661	0.0	0.16666667	0.0	83.416664	100.0	660999	-2.1849318	0.4430326	51490.8032448	0.054050226
662	0.1	0.0	0.1	99.8	90.1	661999	-2.5203187	0.69026345	51573.5264668	0.053703964
663	0.0	0.09090909	0.0	91.0	100.0	662999	-3.1684957	1.1158636	51662.730454	0.055625357
664	0.0	0.2857143	0.0	71.64286	100.0	663999	-3.3012424	1.2311445	51749.483228	0.05690491
665	0.0	0.16666667	0.0	83.166664	100.0	664999	-3.2373426	0.8911238	51838.005713	0.05638546
666	0.2	0.16666667	0.2	83.333336	80.2	665999	-3.1884983	0.7795295	51921.679013	0.056387473
667	0.1	0.0	0.1	99.8	90.1	666999	-2.9680398	0.6273643	52006.5476089	0.054942463
668	0.0	0.0	0.0	100.0	100.0	667999	-2.784901	0.54945153	52089.4816639	0.053258147
669	0.0	0.0	0.0	100.0	100.0	668999	-2.6865468	0.47244537	52175.9858871	0.0528868
670	0.0	0.09090909	0.0	91.0	100.0	669999	-2.6095798	0.46320993	52258.850215	0.05282736
671	0.0	0.09090909	0.0	90.90909	100.0	670999	-2.4773571	0.41583818	52347.391762	0.055799138
672	0.0	0.09090909	0.0	90.90909	100.0	671999	-2.3279653	0.39130157	52434.339463	0.055314627
673	0.0	0.083333336	0.0	84.833336	100.0	672999	-2.2181773	0.37527695	52519.3826339	0.05499714
674	0.1	0.0	0.1	98.1	90.1	673999	-2.065225	0.34923366	52600.9771249	0.054908022
675	0.1	0.09090909	0.1	91.0	90.1	674999	-1.9504424	0.33136818	52683.946811	0.05451854
676	0.2	0.0	0.2	99.9	80.2	675999	-1.889097	0.31229204	52764.8345559	0.056312308
677	0.0	0.0	0.0	100.0	100.0	676999	-1.8346816	0.30300337	52852.4198148	0.05576602
678	0.0	0.16666667	0.0	83.5	100.0	677999	-1.7922833	0.29704395	52941.923157	0.057391122
679	0.0	0.0	0.0	99.8	100.0	678999	-1.7832044	0.29606518	53028.228512	0.055580936
680	0.0	0.0	0.0	100.0	100.0	679999	-1.7867843	0.28981394	53114.1398139	0.05363928
681	0.1	0.16666667	0.1	83.5	90.1	680999	-1.8004833	0.2741059	53195.2514589	0.054446165
682	0.1	0.09090909	0.1	90.818184	61.6	681999	-1.7946738	0.2727339	53266.383322	0.053073272
683	0.1	0.083333336	0.1	83.75	61.6	682999	-1.8043479	0.2823667	53335.9710519	0.052471478
684	0.0	0.0	0.0	90.818184	71.6	683999	-1.7837136	0.30297932	53408.1771419	0.051839124
685	0.0	0.0	0.0	99.5	100.0	684999	-1.7855527	0.29968798	53487.2981908	0.05205774
686	0.0	0.0	0.0	78.0	81.0	685999	-1.7487639	0.3030443	53559.4830101	0.05088455
687	0.0	0.09090909	0.0	89.72727	62.0	686999	-1.7108886	0.3011248	53627.9021089	0.050811883
688	0.0	0.1875	0.0	63.5625	90.5	687999	-1.7613807	0.30785322	53704.9998319	0.0514392
689	0.0	0.0	0.0	82.666664	90.5	688999	-1.7587483	0.28278843	53780.582963	0.050792012
690	0.1	0.07692308	0.1	77.0	90.1	689999	-1.7660769	0.27377972	53857.788831	0.052015807
691	0.1	0.14285715	0.1	71.5	61.5	690999	-1.7844359	0.2644195	53925.5046659	0.05037599
692	0.1	0.0	0.1	98.8	90.1	691999	-1.8216757	0.26266578	54001.6036229	0.05024568
693	0.0	0.1	0.0	100.0	100.0	692999	-1.8346195	0.2534839	54080.159147	0.049390156
694	0.0	0.0	0.0	100.0	100.0	693999	-1.8337563	0.25931674	54158.532264	0.050742622
695	0.1	0.23076923	0.1	77.15385	74.6	694999	-1.8209829	0.25925258	54231.4733191	0.052552782
696	0.1	0.23076923	0.1	77.23077	90.1	695999	-1.7858797	0.24559332	54309.836756	0.05194944
697	0.0	0.0	0.0	90.72727	100.0	696999	-1.7967861	0.24950355	54390.616653	0.05301094
698	0.1	0.0	0.1	99.5	71.1	697999	-1.8686284	0.2545881	54464.083674	0.05273934
699	0.1	0.0	0.1	100.0	74.4	698999	-1.8872448	0.2538578	54538.505718	0.053191375
700	0.1	0.0	0.1	100.0	90.1	699999	-1.8633237	0.26591897	54616.7778869	0.052412607
701	0.3	0.071428575	0.3	72.64286	42.3	700999	-1.8866369	0.26300058	54683.227555	0.05263611
702	0.0	0.18181819	0.0	89.454544	100.0	701999	-1.8712581	0.260685	54766.706075	0.053908363
703	0.0	0.0	0.0	99.9	100.0	702999	-1.8825073	0.26659992	54850.6818919	0.054191716
704	0.0	0.09090909	0.0	91.0	98.1	703999	-1.89474	0.27356085	54933.2077949	0.05241498
705	0.0	0.0	0.0	99.9	100.0	704999	-1.8982387	0.26997042	55015.0191128	0.053330254
706	0.0	0.09090909	0.0	91.0	100.0	705999	-1.9249023	0.2792273	55098.3935599	0.054240406
707	0.0	0.09090909	0.0	90.90909	100.0	706999	-1.8975767	0.28202066	55182.2198029	0.054264657
708	0.0	0.0	0.0	99.9	100.0	707999	-1.8600212	0.27101898	55265.676424	0.05303642
709	0.0	0.0	0.0	100.0	100.0	708999	-1.8556911	0.27004418	55350.610208	0.05296263
710	0.1	0.09090909	0.1	91.0	90.1	709999	-1.8675908	0.2805768	55430.8611219	0.053457506
711	0.0	0.09090909	0.0	90.90909	81.1	710999	-1.8670257	0.26416194	55511.496166	0.056064602
712	0.0	0.0	0.0	99.9	100.0	711999	-1.8706812	0.2638526	55595.2306468	0.053675048
713	0.0	0.0	0.0	91.27273	90.5	712999	-1.8732018	0.24955288	55676.188895	0.053326182
714	0.0	0.09090909	0.0	90.63636	100.0	713999	-1.8668938	0.24446619	55758.0212259	0.052373268
715	0.0	0.0	0.0	91.27273	100.0	714999	-1.8545406	0.2531808	55844.106909	0.054419298
716	0.2	0.09090909	0.2	90.545456	80.2	715999	-1.8035852	0.25129047	55921.6383369	0.052292835
717	0.2	0.0	0.2	99.9	70.8	716999	-1.7703462	0.25081685	55994.3466859	0.052242648
718	0.1	0.083333336	0.1	83.75	80.6	717999	-1.7593035	0.2530945	56072.1426969	0.053643767
719	0.1	0.0	0.1	99.5	90.1	718999	-1.7716233	0.26391125	56148.997592	0.05208827
720	0.1	0.0	0.1	100.0	90.1	719999	-1.8068018	0.2527946	56228.4639249	0.053127363
721	0.1	0.0	0.1	91.36364	90.1	720999	-1.8192323	0.25790843	56309.949338	0.054233283
722	0.0	0.0	0.0	90.818184	100.0	721999	-1.8133451	0.2503559	56391.5625689	0.053196948
723	0.1	0.07692308	0.1	83.23077	90.1	722999	-1.8014414	0.25475565	56472.130203	0.05410038
724	0.0	0.0	0.0	84.72727	90.4	723999	-1.8683908	0.2711329	56553.878587	0.053501327
725	0.0	0.0	0.0	98.2	100.0	724999	-1.8422886	0.27223003	56638.8749499	0.0542316
726	0.1	0.09090909	0.1	91.0	90.1	725999	-1.7960327	0.26173016	56719.6724849	0.053186715
727	0.0	0.09090909	0.0	91.27273	100.0	726999	-1.687944	0.25501564	56805.553854	0.054583956
728	0.0	0.0	0.0	90.90909	90.4	727999	-1.6447288	0.24951284	56887.8981268	0.054162014
729	0.1	0.083333336	0.1	83.416664	80.2	728999	-1.5961963	0.24361731	56967.0581188	0.054530602
730	0.1	0.0	0.1	72.21429	80.6	729999	-1.5872763	0.24173704	57044.850425	0.054421373
731	0.0	0.071428575	0.0	71.35714	81.0	730999	-1.5834988	0.2463537	57120.803093	0.051588215
732	0.2	0.0	0.2	71.666664	70.7	731999	-1.6024067	0.2443171	57197.869828	0.055216424
733	0.1	0.11764706	0.1	55.117645	71.1	732999	-1.6395388	0.2393613	57272.9446619	0.054089215
734	0.1	0.09090909	0.1	88.454544	80.6	733999	-1.6582355	0.22883166	57349.2636769	0.052811965
735	0.0	0.0625	0.0	66.25	100.0	734999	-1.6630428	0.22877972	57431.3343539	0.052820146
736	0.0	0.0	0.0	85.818184	84.2	735999	-1.6472456	0.22768383	57509.5619669	0.053885095
737	0.1	0.0	0.1	77.61539	80.6	736999	-1.6048416	0.22376138	57585.284723	0.05270292
738	0.0	0.16666667	0.0	82.666664	100.0	737999	-1.549387	0.21862231	57667.102674	0.052482773
739	0.2	0.0	0.2	99.4	80.2	738999	-1.5274985	0.21537288	57740.271544	0.05174032
740	0.0	0.0	0.0	100.0	100.0	739999	-1.5263749	0.2099708	57820.032769	0.051922485
741	0.0	0.16666667	0.0	83.5	100.0	740999	-1.5014341	0.21160465	57901.1533868	0.052716512
742	0.0	0.09090909	0.0	90.818184	100.0	741999	-1.484712	0.20661373	57980.8551919	0.051697746
743	0.0	0.09090909	0.0	90.90909	100.0	742999	-1.4859068	0.20973606	58060.7717159	0.051823776
744	0.1	0.09090909	0.1	90.90909	90.1	743999	-1.5215166	0.20786893	58137.726748	0.051576722
745	0.1	0.1	0.1	99.9	90.1	744999	-1.5323032	0.2015919	58215.5782919	0.052769024
746	0.0	0.0	0.0	100.0	100.0	745999	-1.5189534	0.19453384	58294.711704	0.051256627
747	0.0	0.0	0.0	100.0	100.0	746999	-1.5397993	0.1974023	58375.2053409	0.05208199
748	0.0	0.0	0.0	100.0	100.0	747999	-1.582651	0.2002683	58455.424371	0.05235334
749	0.2	0.0	0.2	100.0	80.2	748999	-1.6209506	0.19957282	58530.23803	0.051613584
750	0.1	0.09090909	0.1	91.0	90.1	749999	-1.651072	0.20199165	58606.632216	0.05138353
751	0.1	0.09090909	0.1	90.90909	90.1	750999	-1.6776017	0.20366998	58683.503222	0.052015122
752	0.1	0.09090909	0.1	90.90909	90.1	751999	-1.6770909	0.19424036	58761.8106589	0.05200956
753	0.0	0.1	0.0	99.9	100.0	752999	-1.696	0.19614495	58841.453568	0.051134102
754	0.0	0.09090909	0.0	91.0	100.0	753999	-1.7272863	0.1840399	58921.459481	0.052074693
755	0.1	0.083333336	0.1	84.083336	90.1	754999	-1.721369	0.18608914	58998.3413789	0.051913716
756	0.0	0.16666667	0.0	82.666664	100.0	755999	-1.6733084	0.18680067	59076.7843149	0.051065452
757	0.0	0.0	0.0	99.8	100.0	756999	-1.6672958	0.19239719	59156.1902809	0.051931515
758	0.0	0.0	0.0	95.36364	100.0	757999	-1.6416076	0.19018242	59235.7717159	0.05231202
759	0.0	0.09090909	0.0	86.545456	100.0	758999	-1.6207371	0.18115623	59315.180346	0.05154849
760	0.0	0.16666667	0.0	83.416664	100.0	759999	-1.5948668	0.18432514	59394.643296	0.051437493
761	0.0	0.0	0.0	99.8	100.0	760999	-1.5419624	0.1752103	59473.513449	0.0505961
762	0.0	0.0	0.0	100.0	100.0	761999	-1.5159309	0.17008573	59552.6636429	0.051016744
763	0.1	0.0	0.1	100.0	90.1	762999	-1.5224767	0.18139608	59629.8625638	0.05246605
764	0.0	0.16666667	0.0	83.583336	100.0	763999	-1.5417116	0.17480303	59709.237783	0.051503256
765	0.2	0.0	0.2	99.7	80.2	764999	-1.5745859	0.1787273	59785.82336	0.05325789
766	0.0	0.09090909	0.0	91.0	100.0	765999	-1.6194943	0.17650943	59867.4742548	0.052446164
767	0.2	0.0	0.2	99.9	80.2	766999	-1.6750618	0.19181937	59942.891619	0.05274447
768	0.1	0.16666667	0.1	83.5	90.1	767999	-1.7277956	0.20470402	60019.726053	0.05177003
769	0.1	0.09090909	0.1	90.818184	90.1	768999	-1.7529408	0.19589107	60095.966949	0.05172546
770	0.0	0.0	0.0	99.9	100.0	769999	-1.765371	0.19165543	60176.3422709	0.05244664
771	0.0	0.0	0.0	100.0	100.0	770999	-1.7316014	0.19223934	60255.941762	0.051877473
772	0.1	0.0	0.1	100.0	80.9	771999	-1.645593	0.18835181	60330.432678	0.051774804
773	0.1	0.0	0.1	100.0	90.1	772999	-1.6289897	0.17657341	60406.8304138	0.052060094
774	0.1	0.16666667	0.1	83.5	90.1	773999	-1.6358715	0.19170822	60483.6190319	0.05193514
775	0.0	0.16666667	0.0	83.333336	100.0	774999	-1.6305888	0.18750378	60562.3175249	0.05139138
776	0.1	0.0	0.1	99.8	90.1	775999	-1.6295319	0.20591326	60638.154593	0.051075608
777	0.0	0.0	0.0	100.0	100.0	776999	-1.6306682	0.20345178	60720.160466	0.053947367
778	0.1	0.0	0.1	100.0	90.1	777999	-1.6527542	0.21776763	60795.8924899	0.05046373
779	0.1	0.0	0.1	100.0	90.1	778999	-1.7096956	0.2188386	60871.1865439	0.050748788
780	0.0	0.0	0.0	100.0	100.0	779999	-1.7634168	0.22673869	60948.605931	0.05071317
781	0.0	0.0	0.0	100.0	100.0	780999	-1.7722077	0.22087906	61026.298259	0.050761588
782	0.1	0.09090909	0.1	91.0	90.1	781999	-1.7226696	0.21361877	61101.312391	0.051203873
783	0.0	0.0	0.0	99.9	100.0	782999	-1.6911509	0.2061477	61179.746377	0.051135503
784	0.1	0.0	0.1	100.0	90.1	783999	-1.65886	0.20748605	61255.8224928	0.05143864
785	0.0	0.0	0.0	100.0	100.0	784999	-1.6710178	0.21370569	61335.480736	0.052195635
786	0.1	0.16666667	0.1	83.5	90.1	785999	-1.7155629	0.20720609	61412.663857	0.05239574
787	0.1	0.16666667	0.1	83.333336	90.1	786999	-1.7493926	0.21037582	61489.72276	0.052044626
788	0.1	0.0	0.1	99.8	90.1	787999	-1.7342029	0.21092123	61566.8231449	0.052393455
789	0.1	0.1	0.1	100.0	75.6	788999	-1.7020345	0.20494851	61640.411942	0.05282064
790	0.0	0.0	0.0	100.0	100.0	789999	-1.6524926	0.20463416	61720.441735	0.05138059
791	0.0	0.0	0.0	100.0	100.0	790999	-1.6268984	0.2020148	61799.1839778	0.05076827
792	0.1	0.0	0.1	100.0	90.1	791999	-1.6057936	0.20326811	61875.118057	0.05107772
793	0.0	0.0	0.0	100.0	100.0	792999	-1.6039627	0.2052719	61951.448139	0.049406726
794	0.2	0.09090909	0.2	91.0	80.2	793999	-1.6291194	0.19647337	62024.0309639	0.050588626
795	0.1	0.0	0.1	92.27273	90.1	794999	-1.6747552	0.21752787	62102.3042719	0.051089965
796	0.2	0.0	0.2	98.4	80.2	795999	-1.6900342	0.19397345	62174.55057	0.050522104
797	0.0	0.0	0.0	100.0	100.0	796999	-1.6650332	0.1873191	62252.647464	0.05091868
798	0.3	0.09090909	0.3	91.0	70.3	797999	-1.6717838	0.18542534	62322.2406499	0.05071522
799	0.1	0.1	0.1	99.9	90.1	798999	-1.6753953	0.19200763	62397.0627799	0.049894694
800	0.0	0.16666667	0.0	83.5	100.0	799999	-1.665076	0.1902718	62475.469106	0.05112506
