epoch	test_success_rate	ep_return	test_ep_return	ep_length	test_ep_length	total_timesteps	loss_pi	loss_q	time_elapsed	iteration_time
492	0.6	-0.05958332	0.08599999	44.166668	42.1	491999	0.0042925864	0.022947077	33683.9893861	0.051111136
493	0.5	0.2862791	-0.21100001	23.418604	51.8	492999	0.00057953934	0.02301579	33750.4857302	0.050580163
494	0.7	-0.015999988	0.36600003	47.15	34.1	493999	-0.003972926	0.02369993	33810.257621	0.04871454
495	0.6	-0.12842102	0.077	55.473682	52.9	494999	-0.007091102	0.02350244	33877.3741891	0.05018328
496	0.7	-0.22600001	0.374	63.0	33.3	495999	-0.016979363	0.023429524	33937.062382	0.049342178
497	0.5	0.11090908	-0.024	44.090908	52.9	496999	-0.021988079	0.023509609	34002.429852	0.049284987
498	0.2	0.13227274	-0.60599995	46.454544	80.8	497999	-0.027405377	0.022704856	34077.9006491	0.050245292
499	0.8	-0.37071428	0.56000006	73.14286	24.8	498999	-0.033087358	0.02314663	34135.9144511	0.050399482
500	0.4	-0.31133333	-0.21499999	64.8	61.9	499999	-0.036604356	0.02349248	34203.857991	0.04844113
501	0.3	-0.019047612	-0.40999994	50.190475	71.3	500999	-0.050449524	0.02348222	34276.12866	0.049917467
502	0.1	0.10409093	-0.804	44.68182	90.5	501999	-0.07282119	0.022227021	34352.6825101	0.049253028
503	0.7	-0.30733335	0.37	64.4	33.7	502999	-0.07858697	0.021900598	34411.901305	0.04903882
504	0.3	-0.13	-0.42	60.52941	72.3	503999	-0.07575545	0.021596482	34483.3519731	0.049157783
505	0.4	-0.234375	-0.21299997	61.3125	61.7	504999	-0.060446296	0.022653988	34551.0789452	0.049134325
506	0.5	0.017500008	-0.14599998	48.85	35.4	505999	-0.04360393	0.022338215	34613.1701181	0.050021425
507	0.8	0.13764706	0.43	31.205883	18.0	506999	-0.029908702	0.022165393	34671.6860871	0.05225125
508	0.6	-0.38727275	-0.103	30.515152	31.3	507999	-0.017092384	0.022933373	34735.379004	0.05302029
509	0.4	0.338125	-0.383	29.5	49.0	508999	-0.009071285	0.023119908	34802.2694809	0.051118437
510	0.5	-0.032333326	-0.113999985	34.133335	42.1	509999	-0.0041663703	0.023119817	34863.4724681	0.04903398
511	0.4	-0.08833334	-0.272	33.0	37.9	510999	-0.0018786943	0.02361564	34922.5337222	0.04771841
512	0.7	0.1811111	0.36400002	27.166666	24.4	511999	0.0005123906	0.0233514	34978.4128711	0.04878627
513	0.6	0.12885715	0.11200001	30.8	49.4	512999	0.0004873178	0.023849672	35042.612179	0.049332175
514	0.8	-0.05999998	0.57000005	38.72	23.8	513999	-0.00092058454	0.024062958	35097.0567811	0.04728751
515	0.6	0.17772728	-0.116999984	21.704546	52.5	514999	-0.0045804866	0.024149952	35163.2823231	0.048520718
516	0.2	-0.096538454	-0.61399996	41.115383	81.6	515999	-0.025469296	0.025726087	35244.3544071	0.051836405
517	0.0	-0.912	-1.0	91.2	100.0	516999	-0.05776838	0.026133431	35328.1476731	0.052413695
518	0.0	-1.0	-1.0	100.0	100.0	517999	-0.073227115	0.025271717	35412.3878551	0.05095105
519	0.0	-1.0	-1.0	100.0	100.0	518999	-0.08065396	0.02469717	35491.1820321	0.049820125
520	0.0	-1.0	-1.0	100.0	100.0	519999	-0.08447699	0.025156595	35570.5017772	0.04838932
521	0.0	-1.0	-1.0	100.0	100.0	520999	-0.098646685	0.024196569	35648.192487	0.04936956
522	0.1	-0.7007692	-0.804	78.0	90.5	521999	-0.13026504	0.023851926	35723.4521871	0.0486887
523	0.0	-0.4926667	-1.05	69.6	6.0	522999	-0.15145394	0.0244322	35773.8359962	0.048358392
524	0.1	-0.83043474	-0.831	20.847826	4.1	523999	-0.16497631	0.024689332	35824.373436	0.0490711
525	0.3	-0.71125	-0.429	13.708333	23.7	524999	-0.16358884	0.024598433	35880.521225	0.04978967
526	0.2	-0.8515384	-0.61300004	77.69231	61.7	525999	-0.14928238	0.024256097	35948.5270081	0.048572868
527	0.4	-0.40937498	-0.21199998	66.3125	61.6	526999	-0.12217051	0.02483397	36017.6114089	0.050455578
528	0.3	-0.31142855	-0.409	67.21429	71.2	527999	-0.09086868	0.024289288	36088.0574031	0.04943984
529	0.5	-0.26625	-0.014999986	64.5	52.0	528999	-0.060614586	0.024008762	36155.8234921	0.05121566
530	0.4	-0.3742857	-0.21199998	73.5	61.6	529999	-0.038809143	0.024345463	36227.95047	0.05237719
531	0.4	-0.76307684	-0.24399996	76.61539	5.4	530999	-0.026741512	0.02389967	36279.5105021	0.04945919
532	0.6	-0.002916644	0.17899999	42.625	42.7	531999	-0.027003802	0.024344463	36341.7425621	0.049412332
533	0.6	-0.015789459	0.074000016	49.526318	53.2	532999	-0.023573717	0.025711948	36406.911731	0.04872969
534	0.7	-0.180625	0.371	62.25	33.6	533999	-0.031430468	0.02610156	36467.8126531	0.05020952
535	0.2	-0.009999999	-0.607	47.0	80.9	534999	-0.04863037	0.028060745	36545.249306	0.049494512
536	0.3	-0.2572222	-0.44399995	54.0	5.4	535999	-0.069586165	0.026673218	36599.906863	0.052636415
537	0.4	-0.20736842	-0.21900001	52.842106	62.3	536999	-0.07900586	0.025866747	36673.2267962	0.05179306
538	0.3	-0.22782607	-0.41599998	45.086956	71.9	537999	-0.07159319	0.024959987	36747.3225222	0.05066563
539	0.4	-0.605	-0.222	77.333336	62.6	538999	-0.063283786	0.024828423	36819.686538	0.051737253
540	0.2	-0.49999997	-0.60599995	46.217392	80.8	539999	-0.06437172	0.025232429	36892.1690531	0.050275497
541	0.4	-0.37095234	-0.21199998	47.190475	61.6	540999	-0.05161958	0.023922967	36961.4830961	0.049264066
542	0.4	-0.2748387	-0.238	31.451612	54.3	541999	-0.031366423	0.02398223	37026.694828	0.04941788
543	0.5	-0.17658533	-0.024999987	25.829268	53.0	542999	-0.023686646	0.02600832	37093.6384451	0.050192006
544	0.6	-0.47789472	0.141	48.526318	26.7	543999	-0.015860131	0.024813943	37151.490222	0.049400724
545	0.8	-0.21521743	0.56700003	43.913044	24.1	544999	-0.00404543	0.023944175	37208.0713131	0.04908072
546	0.5	0.04708333	-0.127	41.916668	53.3	545999	0.009294474	0.022954945	37273.778414	0.05002737
547	0.7	0.18766667	0.316	35.366665	39.1	546999	0.016397577	0.022738738	37334.5070519	0.049005095
548	0.9	0.0810345	0.737	34.103447	17.2	547999	0.024071556	0.023343349	37389.018291	0.049082924
549	0.6	0.4287879	0.09600001	30.636364	51.0	548999	0.0296996	0.023333462	37451.9781451	0.04847487
550	0.8	0.60023814	0.47100002	21.785715	33.7	549999	0.030667858	0.02311248	37512.042069	0.049659155
551	0.8	0.18153848	0.5530001	40.26923	15.6	550999	0.028005501	0.023174593	37566.783426	0.049701653
552	0.7	0.3426667	0.278	33.2	23.1	551999	0.028392289	0.022979267	37623.876996	0.049715493
553	0.9	0.23758623	0.75600004	35.58621	15.3	552999	0.026171857	0.023374848	37678.2460911	0.0494551
554	0.8	0.08880001	0.536	39.84	27.2	553999	0.027204804	0.023465108	37736.136523	0.049403258
555	0.5	0.34033334	-0.16799998	33.366665	47.5	554999	0.02694213	0.023166921	37799.2985651	0.049138457
556	0.4	0.1782759	-0.331	34.62069	63.6	555999	0.023437515	0.023395313	37866.750447	0.049031943
557	0.6	0.23346156	0.088000014	38.884617	51.8	556999	0.022159	0.02355089	37930.3015451	0.048637792
558	0.8	0.36758623	0.56500006	32.96552	24.3	557999	0.020495232	0.022824895	37985.9127991	0.048256174
559	0.4	-0.0047368347	-0.21399999	53.63158	61.8	558999	0.019622587	0.023187893	38051.357265	0.047933534
560	0.7	0.08000001	0.264	47.55	44.3	559999	0.01561746	0.022547487	38112.6531641	0.0483088
561	0.4	0.12173915	-0.21299997	44.913044	61.7	560999	0.014878356	0.022526853	38178.5595682	0.048230197
562	0.5	-0.33142853	-0.048999988	69.21429	55.4	561999	0.0141081605	0.02267789	38242.138514	0.047898453
563	0.6	0.11666667	0.127	50.857143	47.9	562999	0.013892422	0.023396553	38304.6097391	0.04802631
564	0.6	0.010526318	0.05700002	52.210526	45.0	563999	0.016991377	0.022659235	38365.3134952	0.047687575
565	0.4	0.21031252	-0.21499999	29.78125	61.9	564999	0.014768782	0.023307554	38432.319452	0.04857711
566	0.5	-0.12909092	-0.11199999	45.409092	51.8	565999	0.020847714	0.022604829	38496.66342	0.049697775
567	0.8	0.25655174	0.40600005	33.75862	20.4	566999	0.024243683	0.022475583	38550.6409161	0.047674906
568	0.6	0.36812502	-0.06399999	32.8125	37.3	567999	0.028825806	0.022888463	38610.066725	0.04841829
569	0.5	-0.0713793	-0.26799998	35.551723	47.6	568999	0.029523108	0.022561235	38672.818311	0.049116
570	0.7	0.28566667	0.3	32.233334	40.7	569999	0.031413548	0.023031859	38733.0019581	0.04836228
571	0.6	0.11500001	0.047000013	39.307693	26.2	570999	0.027687816	0.02389531	38789.847353	0.04863405
572	0.6	0.08125001	0.14200002	38.416668	36.5	571999	0.025203355	0.023817822	38849.1683061	0.048514213
573	0.6	-0.18875	0.16100001	63.0625	44.5	572999	0.019627105	0.027888648	38909.7530291	0.047974374
574	0.6	0.100833364	0.17099999	44.708332	43.5	573999	-0.00071397686	0.028962089	38968.4524879	0.04683033
575	0.5	-0.4323077	-0.073	74.30769	57.8	574999	-0.06596667	0.02810227	39031.259258	0.047035553
576	0.0	-0.25066665	-1.0	65.46667	100.0	575999	-0.10633955	0.024662716	39113.549623	0.047264
577	0.3	-0.3293333	-0.42600003	66.6	72.9	576999	-0.11413507	0.022936862	39179.9431901	0.04691989
578	0.3	-0.17705883	-0.453	59.294117	65.7	577999	-0.11209024	0.02182494	39244.2552969	0.045811113
579	0.3	0.13818179	-0.41799998	45.863636	72.1	578999	-0.10074702	0.023167422	39310.209841	0.046624396
580	0.5	0.0039999993	-0.017999995	50.1	52.3	579999	-0.07911546	0.022535935	39369.829998	0.045575388
581	0.4	-0.31176466	-0.21699998	61.0	62.1	580999	-0.051010184	0.023375655	39432.249368	0.04589274
582	0.3	0.111818194	-0.41300002	43.909092	71.6	581999	-0.034020614	0.023766728	39498.9778981	0.046288673
583	0.7	-0.046666656	0.368	48.04762	33.9	582999	-0.023161707	0.025021285	39554.4061852	0.046023514
584	0.5	-0.35411763	-0.017999982	59.52941	52.3	583999	-0.019006835	0.025364205	39615.813329	0.046917822
585	0.4	0.23846157	-0.21399999	38.307693	61.8	584999	-0.014427233	0.024480453	39680.69172	0.04644961
586	0.8	0.13826089	0.535	43.260868	27.3	585999	-0.0091663115	0.023582648	39735.5332341	0.04703539
587	0.3	-0.041666653	-0.417	54.666668	72.0	586999	-0.007121312	0.024972908	39802.35689	0.047661673
588	0.6	-0.16842106	0.175	54.157894	43.1	587999	-0.0019261896	0.024288902	39861.3187001	0.0470448
589	0.4	-0.5476923	-0.21199998	78.07692	61.6	588999	0.009021372	0.02449266	39927.012387	0.047420602
590	0.7	0.14652175	0.379	42.434784	32.8	589999	0.011344336	0.025000365	39985.0819201	0.048130438
591	0.5	0.0066666603	-0.016999984	47.52381	52.2	590999	0.010698383	0.02582822	40046.040689	0.04681429
592	0.6	-2.9802323e-09	0.16600001	50.5	44.0	591999	0.009050289	0.025075901	40104.6891351	0.046677977
593	0.3	-0.0936842	-0.412	52.0	71.5	592999	0.0033936629	0.025609419	40170.064492	0.046227492
594	0.3	0.038695656	-0.41099995	44.608696	71.4	593999	0.0055089304	0.025623424	40243.1542342	0.046289757
595	0.0	-0.34733334	-1.0	61.8	100.0	594999	0.0018403518	0.024482291	40326.587276	0.05029541
596	0.0	-0.976	-1.0	97.6	100.0	595999	0.009254585	0.023954231	40409.6447871	0.04917769
597	0.3	-0.7572727	-0.41300002	94.09091	71.6	596999	0.014894868	0.024116276	40481.719162	0.04985594
598	0.2	-0.63846153	-0.65999997	79.53846	86.2	597999	0.024457598	0.022837216	40557.2494001	0.05098771
599	0.2	-0.68315786	-0.6740001	53.210526	8.4	598999	0.030872852	0.024835553	40610.481945	0.050270494
600	0.6	0.20500001	0.177	25.35	42.9	599999	0.03584672	0.024695499	40673.421077	0.04993088
601	0.7	0.105652176	0.367	42.217392	34.0	600999	0.038897645	0.024610864	40731.9944751	0.048525885
602	0.7	0.32250002	0.356	36.285713	35.1	601999	0.042463366	0.024185129	40790.9768651	0.04865437
603	0.8	0.1268182	0.57	42.5	23.8	602999	0.039716378	0.024877595	40845.0311031	0.047187455
604	0.7	-0.054761894	0.36900002	48.95238	33.8	603999	0.040184394	0.023899138	40903.5642881	0.04846466
605	0.7	0.07208333	0.252	43.458332	25.7	604999	0.04078508	0.024049591	40959.4639001	0.048004393
606	0.6	0.3424138	0.146	32.068966	46.0	605999	0.04050768	0.024271674	41021.1562212	0.04843383
607	0.3	0.11863637	-0.41399997	47.909092	71.7	606999	0.037639678	0.02387938	41089.5644801	0.048071876
608	0.5	0.08260871	-0.016999984	44.608696	52.2	607999	0.0347376	0.024159081	41151.9773581	0.047559567
609	0.6	0.050454542	0.027000004	45.545456	38.1	608999	0.030959781	0.023632102	41210.9090521	0.0478939
610	0.4	0.1752381	-0.21599999	45.0	62.0	609999	0.02944638	0.024577633	41275.719151	0.047716074
611	0.7	0.18576923	0.315	39.76923	29.3	610999	0.025907999	0.024414744	41332.047935	0.047828324
612	0.4	0.18333335	-0.21299998	44.285713	61.7	611999	0.022561032	0.02482792	41397.1335151	0.047918227
613	0.7	0.07366668	0.31700003	33.433334	39.0	612999	0.01893532	0.02416112	41458.0986171	0.048903085
614	0.8	0.24125002	0.33699998	32.9375	27.3	613999	0.01690188	0.025022633	41518.5652301	0.051045477
615	0.6	-0.01913042	0.152	41.782608	45.4	614999	0.021749077	0.024238529	41580.6660731	0.048959836
616	0.5	0.18043481	-0.014999986	43.434784	52.0	615999	0.021026088	0.024031373	41644.2925382	0.048391648
617	0.7	0.22588238	0.23700003	31.17647	17.3	616999	0.0154353315	0.02438613	41701.5290401	0.05150942
618	0.7	-0.17916666	0.36700004	39.625	34.0	617999	0.011321348	0.024188962	41764.5865002	0.05225266
619	0.3	0.3	-0.419	30.21875	72.2	618999	0.014095976	0.024052203	41839.590097	0.050569914
620	0.5	0.3709375	-0.13700001	32.46875	24.6	619999	0.016006125	0.024741827	41898.5271921	0.05022896
621	0.6	0.06315791	0.13399999	52.157894	47.2	620999	0.013073121	0.023885377	41969.781389	0.053553127
622	0.5	0.12782608	-0.015999991	44.391304	52.1	621999	0.0112332245	0.024480846	42042.514322	0.0545463
623	0.5	0.20208335	-0.015999984	42.916668	52.1	622999	0.015166203	0.023776183	42114.686765	0.054342926
624	0.5	-0.02549999	-0.017999982	48.1	52.3	623999	0.013224854	0.02387971	42186.4762671	0.053526245
625	0.8	-0.09333333	0.47100002	48.0	33.7	624999	0.019386135	0.024636012	42249.5982771	0.052565604
626	0.9	-0.042777784	0.72700006	54.88889	8.3	625999	0.012984066	0.025189046	42304.220294	0.05172588
627	0.4	0.15633336	-0.21799998	35.133335	62.2	626999	0.000361928	0.02586031	42376.512363	0.051354803
628	0.7	-0.010476147	0.31700003	44.52381	39.0	627999	-0.009864858	0.026416333	42440.5350831	0.0506548
629	0.6	0.08000001	0.18100002	47.272728	42.5	628999	-0.016686546	0.026675588	42505.0809162	0.05061988
630	0.4	-0.09333333	-0.21299998	63.2	61.7	629999	-0.058447912	0.034239378	42571.709199	0.049666338
631	0.4	-0.33199996	-0.21700001	66.86667	62.1	630999	-0.11029772	0.030478654	42635.6594272	0.046852607
632	0.6	0.11869566	0.18200001	45.217392	42.4	631999	-0.14480488	0.025480377	42697.9599011	0.047559235
633	0.5	-0.094444446	-0.016999984	54.333332	52.2	632999	-0.15862352	0.023868455	42766.7894831	0.05062397
634	0.5	-0.31799996	-0.015999991	65.46667	52.1	633999	-0.15433736	0.022670638	42834.1952701	0.052814756
635	0.2	0.041904777	-0.607	48.714287	80.9	634999	-0.1430846	0.022323713	42908.195446	0.051124346
636	0.4	-0.17062499	-0.21299998	61.25	61.7	635999	-0.12728646	0.022554751	42975.4393392	0.049116395
637	0.1	-0.11277778	-0.803	56.166668	90.4	636999	-0.11733997	0.023299225	43051.1692851	0.04835885
638	0.1	-0.41285712	-0.803	70.14286	90.4	637999	-0.11083341	0.023472672	43125.034965	0.047504257
639	0.3	-0.6566667	-0.45199996	82.5	75.5	638999	-0.093388304	0.022924606	43195.4558191	0.048171464
640	0.3	-0.20785712	-0.488	71.28571	79.1	639999	-0.079836026	0.02327349	43266.611367	0.04766378
641	0.7	-0.1452941	0.305	62.058823	40.2	640999	-0.06999683	0.022779474	43328.206409	0.04862564
642	0.4	0.24285719	-0.394	47.95238	79.8	641999	-0.06848802	0.022757296	43404.8772671	0.05056913
643	0.5	0.17454547	-0.056999993	46.81818	56.2	642999	-0.07147763	0.023449657	43474.3612661	0.051348053
644	0.7	0.050434798	0.15600002	43.434784	45.2	643999	-0.07070241	0.022914672	43539.6262062	0.050439876
645	0.7	0.06750002	0.31900004	48.8	28.9	644999	-0.07590218	0.023178028	43597.979382	0.049000584
646	0.3	0.09363637	-0.604	45.81818	51.1	645999	-0.08244068	0.023157693	43663.6169481	0.04969212
647	0.7	0.1304348	0.277	44.130436	43.0	646999	-0.085626654	0.02307689	43728.5866849	0.050863024
648	0.5	-0.29947367	-0.038999997	51.526318	34.6	647999	-0.08073437	0.022724364	43788.7117991	0.049783584
649	0.3	-0.16882351	-0.41399997	58.588234	71.7	648999	-0.07299777	0.021911014	43858.476371	0.048121635
650	0.4	0.1478261	-0.23099999	42.391304	63.5	649999	-0.058229	0.022894403	43928.0281291	0.050157983
651	0.4	0.34961542	-0.22999997	38.846153	63.4	650999	-0.048134323	0.023404522	43999.5197091	0.050895598
652	0.8	0.35	0.54899997	40.75	25.9	651999	-0.042226158	0.023760794	44060.8952792	0.052397642
653	0.8	0.48878792	0.41599998	30.757576	29.3	652999	-0.034588266	0.024466917	44122.9410141	0.052412845
654	0.2	-0.21049997	-0.60599995	51.65	80.8	653999	-0.030607324	0.026518382	44196.2781889	0.050475188
655	0.4	-0.1685714	-0.32999998	46.0	33.8	654999	-0.032680098	0.027193852	44257.9419742	0.04969677
656	0.4	-0.114482746	-0.31	32.96552	31.8	655999	-0.04326418	0.024693059	44323.000843	0.053959962
657	0.4	-0.08888888	-0.327	29.194445	43.4	656999	-0.05124357	0.023532815	44393.5676701	0.055252243
658	0.6	-0.65827596	0.10200002	35.724136	40.5	657999	-0.054136015	0.024190888	44463.7562141	0.05544216
659	0.6	0.13548389	0.061	32.451614	44.6	658999	-0.043675017	0.023196291	44533.5649621	0.054113336
660	0.7	0.4086666	0.35300002	22.244444	35.4	659999	-0.031322435	0.023072353	44600.1970429	0.054524306
661	0.7	0.20928574	0.36000004	33.392857	34.7	660999	-0.018397411	0.024063164	44663.9561911	0.052171648
662	0.5	0.029999997	-0.04999999	31.151516	45.6	661999	-0.012550581	0.028819302	44731.6932421	0.052478924
663	0.6	0.105660394	-0.03800001	18.660378	34.7	662999	-0.020548165	0.032389693	44795.9781392	0.052607633
664	0.7	0.10520834	0.27300003	21.625	43.4	663999	-0.027858524	0.030120388	44863.9512889	0.053297278
665	0.7	-0.20619042	0.22800002	45.142857	38.0	664999	-0.021967737	0.02425585	44928.0523481	0.05195761
666	0.4	0.30432433	-0.43199998	27.162163	63.8	665999	-0.010993586	0.02368701	44999.3623071	0.051373977
667	0.6	0.18571432	-0.06399999	35.75	37.3	666999	-0.0013060317	0.024504546	45060.6842442	0.049871832
668	0.5	-0.17655168	-0.13299999	35.75862	44.0	667999	0.0047013396	0.023894673	45125.7122211	0.05100785
669	0.7	-0.28085718	0.29	29.0	21.9	668999	0.013984569	0.024487909	45184.0394871	0.051302817
670	0.5	0.21555558	-0.11600001	21.577778	32.4	669999	0.02220928	0.024644416	45246.271486	0.051563285
671	0.7	0.07485714	0.28300002	27.714285	22.6	670999	0.026534282	0.024528686	45304.7343321	0.051247377
672	0.6	0.40795922	0.16399999	21.32653	44.2	671999	0.02834055	0.024814289	45370.213151	0.052042507
673	0.4	-0.10799999	-0.35999998	31.666666	36.8	672999	0.0311762	0.02436782	45433.1290171	0.050892603
674	0.6	0.34860468	0.06100001	24.186047	54.5	673999	0.028000114	0.025880419	45501.9667292	0.051299248
675	0.8	0.080740735	0.53400004	37.185184	27.4	674999	0.026134094	0.025746338	45559.156611	0.04869119
676	0.5	-0.48999995	-0.20700002	70.92857	61.3	675999	0.02017719	0.025661407	45625.6949019	0.049051423
677	0.6	-0.08944443	0.17800002	53.944443	42.8	676999	0.016256683	0.025232641	45688.4980412	0.0498453
678	0.6	-0.31866664	0.18200001	65.53333	42.4	677999	0.008061567	0.02513723	45750.7762861	0.049068153
679	0.5	-0.054444432	-0.014999986	55.944443	52.0	678999	0.005535253	0.025699357	45819.0942421	0.05052253
680	0.3	-0.12666668	-0.41099995	57.555557	71.4	679999	-0.00833775	0.026710896	45892.646275	0.050697945
681	0.5	-0.221875	-0.019000005	60.0625	52.4	680999	-0.020703083	0.026205894	45962.0874691	0.05179087
682	0.3	0.31933337	-0.40999994	35.4	71.3	681999	-0.024371782	0.026101138	46039.7733002	0.05334633
683	0.3	-0.07666666	-0.41099995	52.555557	71.4	682999	-0.034234915	0.02575344	46117.2491732	0.0532571
684	0.4	-0.6999999	-0.21499999	77.92308	61.9	683999	-0.050220933	0.025698906	46192.9891012	0.05353555
685	0.5	-0.295	-0.028999995	61.1875	53.4	684999	-0.065671876	0.02441597	46265.9678721	0.0541808
686	0.5	-0.057777762	-0.016999995	56.27778	52.2	685999	-0.08420456	0.02405943	46339.1083481	0.054270826
687	0.5	-0.113333315	-0.017999988	56.22222	52.3	686999	-0.095641635	0.023425058	46412.2079871	0.054548673
688	0.6	-0.346	0.18100002	68.26667	42.5	687999	-0.101622246	0.022604812	46479.8230741	0.053320527
689	0.4	0.10454547	-0.21599999	44.636364	62.0	688999	-0.09771542	0.022267533	46554.251291	0.052755922
690	0.5	0.14363636	-0.018999988	45.31818	52.4	689999	-0.08667706	0.022007689	46619.2089891	0.048794787
691	0.6	-0.30799994	0.17800002	64.46667	42.8	690999	-0.07681633	0.022204699	46681.520242	0.048485298
692	0.5	0.12545456	-0.015999984	47.136364	52.1	691999	-0.06211319	0.022452416	46749.4041021	0.051181424
693	0.3	-0.41375	-0.41	60.5625	71.3	692999	-0.045241997	0.022059707	46822.852638	0.05126931
694	0.3	0.2725	-0.40999994	37.67857	71.3	693999	-0.027265742	0.022816632	46897.3377941	0.0506157
695	0.7	0.25652176	0.376	40.217392	33.1	694999	-0.004744772	0.02312405	46958.2716939	0.05058712
696	0.5	-0.03333333	-0.031999998	51.52381	53.7	695999	0.0072684083	0.023716671	47026.52631	0.050151397
697	0.6	0.27818182	0.16000001	30.515152	34.7	696999	0.017248107	0.023786819	47089.122731	0.051540505
698	0.6	-0.29999998	0.16100001	66.07143	44.5	697999	0.02820775	0.023556532	47151.759042	0.04981349
699	0.7	-0.045499988	0.379	50.1	32.8	698999	0.036118854	0.023537781	47213.905797	0.051450677
700	0.8	0.25357145	0.55799997	36.035713	25.0	699999	0.033970702	0.023617169	47271.7603111	0.049896937
701	0.6	0.12423078	0.17800002	38.307693	42.8	700999	0.032611366	0.02356324	47334.2474241	0.050159883
702	0.8	0.3403226	0.571	34.451614	23.7	701999	0.033023927	0.024480255	47391.2674642	0.050014794
703	0.6	0.14344831	0.177	34.62069	42.9	702999	0.033080745	0.02415736	47454.5304701	0.050012752
704	0.6	0.11318183	0.09900002	43.863636	50.7	703999	0.03127504	0.02364613	47520.800781	0.050159253
705	0.4	-0.09761904	-0.21199998	48.42857	61.6	704999	0.031311993	0.022971794	47588.11852	0.04861187
706	0.3	0.073000014	-0.41099995	48.25	71.4	705999	0.032342184	0.024058899	47661.1573679	0.050750457
707	0.6	0.16558826	-0.062000014	28.352942	66.8	706999	0.03224339	0.023766877	47732.9380891	0.05128248
708	0.5	0.29641032	-0.07499997	27.538462	48.1	707999	0.032444395	0.024580605	47797.726382	0.049975738
709	0.9	-0.11652175	0.61300004	42.826088	19.7	708999	0.031288415	0.025687402	47853.808928	0.04975839
710	0.6	0.053181823	0.13800001	45.363636	36.9	709999	0.028412357	0.025573498	47912.6491621	0.0483691
711	0.4	-0.09380953	-0.21199998	48.04762	61.6	710999	0.025577892	0.024492593	47977.9295781	0.0482871
712	0.7	0.26571432	0.37600002	28.485714	33.1	711999	0.016857196	0.026395336	48035.4225051	0.04824615
713	0.6	-0.15749998	0.18100002	41.333332	42.5	712999	0.00018351722	0.025980733	48093.7062421	0.0467239
714	0.6	-0.43714285	0.17800002	72.57143	42.8	713999	-0.016807651	0.025527928	48151.011982	0.0456136
715	0.5	0.14695656	-0.014999986	42.391304	52.0	714999	-0.045946646	0.026400063	48210.895225	0.045891885
716	0.7	0.26576927	0.37300003	39.46154	33.4	715999	-0.07850775	0.02432246	48267.7162151	0.047393303
717	0.4	0.19565217	-0.21700001	41.913044	62.1	716999	-0.08564008	0.023548104	48330.8693972	0.046645366
718	0.2	-0.04315789	-0.609	52.157894	81.1	717999	-0.070528395	0.022673436	48397.799521	0.0457417
719	0.3	-0.050526306	-0.41	52.894737	71.3	718999	-0.050217293	0.022764178	48463.3775411	0.04659954
720	0.7	-0.13333334	0.37500003	58.22222	33.2	719999	-0.031818613	0.022985527	48518.9068511	0.046067853
721	0.5	0.22272728	-0.017999982	42.0	52.3	720999	-0.017950613	0.024020312	48578.5838621	0.045556065
722	0.5	0.060000014	-0.06699999	44.666668	47.3	721999	-0.009714123	0.02437295	48640.3599031	0.047128152
723	0.5	0.4771052	-0.048000008	24.157894	45.4	722999	-0.004464783	0.024203999	48699.739131	0.046877816
724	0.8	-0.2747619	0.55	51.904762	25.8	723999	0.00029139704	0.025934739	48753.697624	0.04663232
725	0.5	0.0072000027	-0.016999995	40.08	52.2	724999	0.00047748678	0.0242981	48815.249284	0.04750484
726	0.7	0.25958332	0.36200002	41.375	34.5	725999	0.01003281	0.023517838	48872.782469	0.048052717
727	0.3	0.19481482	-0.41	36.77778	71.3	726999	0.017626956	0.024043538	48939.245491	0.04750304
728	0.4	-0.0790909	-0.21499999	44.81818	61.9	727999	0.023805851	0.02467904	49002.5752192	0.046637762
729	0.6	0.09304349	0.177	43.47826	42.9	728999	0.025503172	0.02468698	49060.3737202	0.046114016
730	0.6	0.075600006	0.175	41.08	43.1	729999	0.028236462	0.024206817	49119.0379322	0.046704125
731	0.7	-0.334	0.374	60.466667	33.3	730999	0.03306516	0.024912097	49174.091645	0.045897476
732	0.7	-0.016999984	0.37500003	52.2	33.2	731999	0.0366689	0.025841312	49230.6441021	0.046883386
733	0.4	-0.13499999	-0.266	53.0	47.2	732999	0.039879605	0.024628084	49290.770556	0.046783943
734	0.4	-0.385	-0.21599999	43.375	62.0	733999	0.04031312	0.024496606	49355.555258	0.04725949
735	0.5	0.023478288	-0.034999967	22.369566	4.5	734999	0.038316958	0.024851467	49404.8074582	0.047514375
736	0.4	-0.014736803	-0.23799999	16.421053	54.3	735999	0.038960397	0.024688346	49468.6720891	0.049020402
737	0.6	-0.22904761	0.171	52.04762	43.5	736999	0.038908362	0.024249896	49527.411782	0.04707867
738	0.6	-0.042799998	0.17700002	36.92	42.9	737999	0.043651927	0.024323592	49587.63011	0.048358805
739	0.5	-0.15695651	-0.01999998	46.695652	52.5	738999	0.040314205	0.024857648	49648.1110091	0.04623581
740	0.4	0.35612905	-0.225	29.67742	62.9	739999	0.038019553	0.024872448	49713.0597579	0.047606494
741	0.5	0.21866669	-0.042999983	35.566666	44.9	740999	0.03816585	0.024755785	49773.1011431	0.047275856
742	0.5	-0.2605263	-0.029999971	52.842106	53.5	741999	0.038616262	0.024742495	49833.7449851	0.045982596
