epoch	test_success_rate	ep_return	test_ep_return	ep_length	test_ep_length	total_timesteps	loss_pi	loss_q	time_elapsed	iteration_time
254	0.0	-0.45619047	-1.048	50.904762	94.9	253999	-2.0415778	0.08178085	17144.5117669	0.0436698
255	0.1	-0.86812496	-0.895	62.1875	79.8	254999	-2.022594	0.076148495	17210.5466909	0.044727534
256	0.6	-0.53571427	0.08299999	44.61905	42.4	255999	-1.9524728	0.07152815	17265.9875491	0.04433908
257	0.0	-0.7236364	-1.0	90.72727	100.0	256999	-1.845959	0.06214768	17337.8080609	0.044179823
258	0.0	-0.995	-1.0	99.5	100.0	257999	-1.7731574	0.05786126	17417.187633	0.046197552
259	0.0	-1.0	-1.0	100.0	100.0	258999	-1.7296406	0.057892404	17499.0664711	0.0492129
260	0.1	-1.0036364	-0.81499994	91.36364	61.9	259999	-1.7228785	0.059956193	17568.723742	0.050158232
261	0.4	-0.76124996	-0.21599999	64.0	62.0	260999	-1.7732561	0.06965237	17637.1693771	0.04997769
262	0.0	-0.8472727	-1.0	93.90909	100.0	261999	-1.8680674	0.086625844	17707.79932	0.045688555
263	0.3	-0.49846154	-0.411	73.15385	71.4	262999	-2.016165	0.088893205	17771.078449	0.043818258
264	0.0	-0.81	-1.0	90.181816	100.0	263999	-2.203999	0.10408171	17838.7045059	0.04300598
265	0.0	-0.995	-1.0	99.5	100.0	264999	-2.3853583	0.1130555	17906.4109719	0.042997714
266	0.0	-1.0	-1.0	100.0	100.0	265999	-2.525251	0.12284036	17974.1439891	0.04296821
267	0.0	-1.0	-1.0	100.0	100.0	266999	-2.5939722	0.1198932	18042.1973131	0.043196786
268	0.0	-1.0	-1.0	100.0	100.0	267999	-2.6067765	0.11506897	18110.441251	0.043634474
269	0.0	-1.0	-1.0	100.0	100.0	268999	-2.570091	0.10714437	18178.621027	0.04313221
270	0.0	-1.0	-1.0	100.0	100.0	269999	-2.507467	0.100127704	18248.5574441	0.043536883
271	0.0	-1.0	-1.0	100.0	100.0	270999	-2.4075725	0.087485425	18319.2683909	0.04390118
272	0.0	-1.0	-1.0	100.0	100.0	271999	-2.2910104	0.07444833	18386.201488	0.043034676
273	0.0	-1.0	-1.0	100.0	100.0	272999	-2.1579006	0.06771846	18452.869524	0.041930765
274	0.0	-1.0245456	-1.3110001	93.454544	32.1	273999	-1.9858183	0.062489983	18503.888047	0.04308129
275	0.0	-1.1656522	-1.1819999	43.391304	19.2	274999	-1.7885321	0.05395604	18552.2099719	0.043432213
276	0.0	-1.095	-1.0	74.14286	100.0	275999	-1.6181104	0.049058847	18618.16242	0.041630637
277	0.0	-0.93600005	-1.0	93.6	100.0	276999	-1.5031292	0.049151875	18692.1189661	0.043447044
278	0.0	-1.0145454	-1.0	92.454544	100.0	277999	-1.4683523	0.0477756	18769.0745981	0.04720832
279	0.0	-0.983	-1.0	98.3	100.0	278999	-1.480936	0.049043473	18853.1928811	0.049302794
280	0.0	-1.0	-1.0	100.0	100.0	279999	-1.4880569	0.043078464	18943.1115949	0.05222325
281	0.0	-1.0	-1.0	100.0	100.0	280999	-1.4550825	0.037551302	19021.2599931	0.049009465
282	0.0	-1.0	-1.0	100.0	100.0	281999	-1.3843662	0.031780355	19096.27615	0.04616221
283	0.0	-1.0	-1.0	100.0	100.0	282999	-1.2720717	0.02775139	19180.097532	0.048301447
284	0.0	-1.0	-1.0	100.0	100.0	283999	-1.1290987	0.02374859	19261.189075	0.05283991
285	0.0	-1.0	-1.0	100.0	100.0	284999	-0.98357457	0.019977141	19335.12028	0.04612367
286	0.0	-1.0	-1.0	100.0	100.0	285999	-0.8332347	0.018294916	19405.4368689	0.044571858
287	0.0	-1.0	-1.0	100.0	100.0	286999	-0.6985342	0.01618493	19476.9984019	0.044725124
288	0.0	-1.0	-1.0	100.0	100.0	287999	-0.58251685	0.016121758	19547.3723409	0.043866646
289	0.0	-1.0	-1.0	100.0	100.0	288999	-0.49263275	0.014951216	19622.156945	0.046298377
290	0.0	-1.0	-1.0	100.0	100.0	289999	-0.42376086	0.015418795	19694.6305721	0.045496695
291	0.3	-0.5461538	-0.41	77.92308	71.3	290999	-0.38665858	0.015273917	19763.7232909	0.047613647
292	0.5	-0.38499996	-0.029999971	55.666668	13.9	291999	-0.3580886	0.014640796	19816.0865281	0.04809264
293	0.3	-0.5973077	-0.43800002	20.211538	4.8	292999	-0.3243957	0.0140829375	19864.7213979	0.04703866
294	0.3	-0.62676466	-0.43200007	28.147058	53.7	293999	-0.2890373	0.0145313805	19926.6009951	0.046843573
295	0.3	-0.6421053	-0.43499994	54.210526	14.4	294999	-0.2516334	0.014067522	19976.4526269	0.045682877
296	0.1	-0.46540543	-0.82299995	25.72973	42.9	295999	-0.21719603	0.014067547	20031.454747	0.044577792
297	0.3	-0.35919994	-0.42999998	40.6	4.0	296999	-0.19674078	0.014195846	20075.3389101	0.04265709
298	0.5	-0.35761195	-0.041999985	15.791045	25.0	297999	-0.20105627	0.015213772	20124.9994831	0.043426868
299	0.2	-0.1231818	-0.61300004	22.227272	61.7	298999	-0.19843808	0.0160802	20182.5551929	0.042454895
300	0.1	-0.5733333	-0.831	64.333336	14.0	299999	-0.22125736	0.017288508	20229.7894931	0.04333216
301	0.1	-0.7227778	-0.846	56.11111	94.7	300999	-0.29800883	0.020085638	20303.7586451	0.046366904
302	0.0	-0.96900004	-1.0	96.9	100.0	301999	-0.3875969	0.023894543	20383.455009	0.049183015
303	0.1	-1.0	-0.84499997	100.0	94.6	302999	-0.43698993	0.02386958	20457.8967371	0.047776315
304	0.0	-1.0	-1.0	100.0	100.0	303999	-0.4583968	0.022729812	20530.102602	0.04460219
305	0.0	-0.8527273	-1.0	94.454544	100.0	304999	-0.46648255	0.02159044	20605.0237529	0.045110703
306	0.1	-0.7323077	-0.82	81.15385	52.5	305999	-0.48219958	0.021895487	20662.9424319	0.044975154
307	0.1	-0.35111108	-0.81900007	52.27778	92.0	306999	-0.49762428	0.023834288	20732.893223	0.0436787
308	0.1	-0.44631577	-0.8299999	26.973684	4.0	307999	-0.50864506	0.023617618	20778.3481741	0.044220336
309	0.0	-0.4269697	-1.0	14.80303	100.0	308999	-0.4916794	0.022572238	20847.5285599	0.044902384
310	0.3	-0.6715384	-0.412	75.07692	61.6	309999	-0.4518534	0.020353325	20904.756829	0.042618044
311	0.3	-0.61833334	-0.42799997	56.77778	33.5	310999	-0.41909677	0.02046426	20954.3692479	0.04139806
312	0.0	-0.97749996	-1.0	81.25	100.0	311999	-0.3813706	0.018529197	21022.008394	0.043073393
313	0.0	-0.9945455	-1.0	90.454544	100.0	312999	-0.34494543	0.017481739	21089.7341731	0.04278539
314	0.0	-0.995	-1.0	99.5	100.0	313999	-0.31038818	0.016509484	21155.503509	0.041976754
315	0.0	-1.0	-1.0	100.0	100.0	314999	-0.26480132	0.015428215	21220.5470829	0.04123793
316	0.0	-1.0036364	-1.0	91.36364	100.0	315999	-0.22118157	0.015567317	21285.943069	0.041727275
317	0.0	-0.8358333	-1.0	83.75	100.0	316999	-0.18075565	0.01453532	21351.0817909	0.041552886
318	0.2	-0.4522222	-0.609	56.77778	71.2	317999	-0.16377318	0.015005542	21410.4205999	0.042432975
319	0.6	-0.26759687	0.16800003	7.5658913	4.2	318999	-0.15543988	0.014577429	21456.4610159	0.04475022
320	0.4	-0.37047613	-0.23499997	5.7619047	4.5	319999	-0.14301954	0.01644539	21503.8589339	0.0460375
321	0.3	-0.3327325	-0.41499996	5.7674417	52.0	320999	-0.13170801	0.0169278	21562.9230371	0.046290465
322	0.1	-0.2732558	-0.807	23.465117	80.9	321999	-0.1241707	0.017343398	21627.428956	0.043505087
323	0.1	-0.34999993	-0.81799996	45.095238	52.3	322999	-0.12644061	0.016494159	21684.6582811	0.044211518
324	0.2	-0.4531034	-0.61	35.62069	71.3	323999	-0.12362113	0.016478125	21750.1172559	0.04483509
325	0.4	-0.49133334	-0.21199998	62.866665	61.6	324999	-0.10553287	0.016449768	21812.186377	0.045770954
326	0.3	-0.7813333	-0.47200003	71.8	47.8	325999	-0.093521655	0.016991196	21877.574239	0.04916317
327	0.2	-0.31411767	-0.608	55.411766	81.0	326999	-0.090954	0.016901689	21950.5816381	0.04877908
328	0.2	-0.9075001	-0.609	51.25	71.2	327999	-0.0840208	0.016625328	22015.7083049	0.04752562
329	0.1	-0.20909089	-0.81899995	44.227272	42.5	328999	-0.0807077	0.01649905	22071.1373839	0.04426523
330	0.1	-0.48879996	-0.83799994	13.773334	4.8	329999	-0.08059461	0.016816769	22116.940598	0.044363115
331	0.5	-0.33908042	-0.026999975	10.701149	13.6	330999	-0.08288599	0.01663993	22165.2663331	0.044666313
332	0.6	-0.26549998	0.17100003	13.7125	3.9	331999	-0.077873126	0.018178437	22210.511986	0.044046782
333	0.2	-0.9169231	-0.61	76.61539	81.2	332999	-0.09334916	0.019075027	22272.0427279	0.04171892
334	0.0	-0.6358333	-1.0	80.416664	100.0	333999	-0.12974319	0.020457532	22346.0986619	0.042505577
335	0.3	-0.77000004	-0.47900003	77.30769	28.7	334999	-0.15743972	0.020372547	22403.5943339	0.049731277
336	0.3	-0.7350001	-0.466	82.083336	57.1	335999	-0.18320848	0.021261143	22465.217169	0.04559476
337	0.3	-0.41952378	-0.408	47.333332	71.1	336999	-0.17377938	0.020231487	22529.5679109	0.04571384
338	0.5	-0.13761903	-0.07299998	47.61905	28.1	337999	-0.15288095	0.020036401	22582.843045	0.044880394
339	0.4	-0.46648654	-0.22699997	28.513514	3.7	338999	-0.1360711	0.01913079	22628.6351171	0.04463313
340	0.2	-0.390054	-0.6289999	5.3945947	3.9	339999	-0.11614659	0.019445417	22676.165355	0.04631907
341	0.4	-0.39370364	-0.22799997	4.910053	3.8	340999	-0.108251065	0.020265242	22724.77876	0.04744014
342	0.1	-0.43948492	-0.8299999	4.600858	4.0	341999	-0.10012335	0.020834079	22773.717881	0.047701728
343	0.2	-0.5795624	-0.62799996	5.8125	3.8	342999	-0.08128679	0.022106007	22821.294698	0.046396203
344	0.5	-0.3313868	-0.026999975	7.8248177	3.7	343999	-0.06601573	0.021853892	22868.125457	0.045679543
345	0.1	-0.4499999	-0.8289999	9.009009	3.9	344999	-0.04061293	0.022739246	22913.721169	0.044376735
346	0.5	-0.56382596	-0.023000002	8.643478	13.2	345999	-0.024779426	0.022356175	22963.0062809	0.045828477
347	0.4	-0.221282	-0.22799997	6.4358974	3.8	346999	-0.012916268	0.023173437	23010.192728	0.045995384
348	0.3	-0.14525771	-0.42399997	10.3092785	13.3	347999	-0.0073428103	0.023907043	23057.4433031	0.04382663
349	0.4	-0.30467534	-0.21699998	11.909091	32.4	348999	-0.009454284	0.023334805	23110.090693	0.044473283
350	0.3	-0.24063829	-0.42799997	11.1595745	3.8	349999	0.0032533081	0.023744581	23155.531292	0.044254135
351	0.4	-0.33551994	-0.22599998	8.12	3.6	350999	0.0028607834	0.02342765	23202.315738	0.045666315
352	0.5	-0.16102938	-0.028999973	7.507353	13.8	351999	-0.0030059356	0.025284838	23251.1637571	0.04522525
353	0.3	-0.35719422	-0.42999998	7.1942444	4.0	352999	-0.007966196	0.02531878	23298.054991	0.045656256
354	0.4	-0.15333334	-0.228	7.4074073	3.8	353999	-0.024131065	0.026753027	23346.341625	0.047102354
355	0.5	-0.23338625	-0.025999974	5.275132	3.6	354999	-0.036272455	0.028676357	23394.497942	0.047015972
356	0.3	-0.38377047	-0.429	5.4808745	3.9	355999	-0.0551283	0.02998134	23442.1578579	0.046443373
357	0.3	-0.33900446	-0.42799997	4.126697	3.8	356999	-0.07484479	0.031781573	23492.057605	0.04870476
358	0.2	-0.38291663	-0.66300005	8.416667	76.6	357999	-0.09103066	0.031173997	23559.5531969	0.046605095
359	0.0	-1.078	-1.0	97.9	100.0	358999	-0.1067282	0.03157458	23627.634079	0.042915303
360	0.0	-1.0	-1.0	100.0	100.0	359999	-0.117216185	0.030379051	23695.1295691	0.042538825
361	0.0	-1.0	-1.0	100.0	100.0	360999	-0.100612774	0.028766777	23762.3695271	0.04242323
362	0.2	-0.8064706	-0.678	63.411766	8.8	361999	-0.08867172	0.028698822	23808.3111889	0.043091837
363	0.4	-0.6591667	-0.45900002	27.805555	76.4	362999	-0.09664626	0.02894292	23874.517839	0.045249466
364	0.1	-0.49964285	-0.81499994	36.32143	91.6	363999	-0.11205482	0.029545432	23942.052377	0.043517645
365	0.5	-0.51818174	-0.015999984	43.272728	42.2	364999	-0.13812451	0.03055234	23996.271297	0.043893564
366	0.7	-0.376	0.38	38.24	12.9	365999	-0.1779082	0.0322439	24042.055954	0.042471338
367	0.5	-0.018048758	-0.037999988	24.560976	24.6	366999	-0.2067794	0.032797404	24092.1365869	0.04327453
368	0.4	0.07606063	-0.21399999	32.484848	42.0	367999	-0.21145853	0.030475156	24147.523253	0.044424217
369	0.0	-0.19529411	-1.0	55.294117	100.0	368999	-0.20455322	0.029054021	24217.648916	0.044144012
370	0.0	-0.97700006	-1.0	97.7	100.0	369999	-0.18776208	0.02926812	24285.8245261	0.0431137
371	0.0	-1.0	-1.0	100.0	100.0	370999	-0.16184327	0.029196853	24355.60777	0.044041596
372	0.5	-0.34647056	-0.00999999	64.47059	51.5	371999	-0.14517395	0.028678931	24411.427917	0.04304624
373	0.2	-0.323125	-0.63100004	57.6875	53.6	372999	-0.13449624	0.029369801	24466.3287921	0.04194106
374	0.4	-0.32999998	-0.21299998	66.666664	51.8	373999	-0.12603684	0.030586334	24521.463336	0.04254542
375	0.4	-0.6061538	-0.21899998	76.30769	32.6	374999	-0.12341989	0.029621786	24572.7026229	0.0426456
376	0.1	-0.374	-0.809	52.95	71.2	375999	-0.111207746	0.029011704	24632.028656	0.041799523
377	0.4	-0.19	-0.23299997	39.6	24.1	376999	-0.10256464	0.028771708	24682.3354869	0.04415966
378	0.6	-0.15545452	0.18200001	31.454546	22.6	377999	-0.09544705	0.028362717	24732.343977	0.043637507
379	0.8	-0.31675673	0.58000004	27.027027	12.9	378999	-0.08971915	0.028456397	24779.4127581	0.043626793
380	0.3	-0.044999976	-0.42399997	9.604167	13.3	379999	-0.088236175	0.029252155	24828.107429	0.04502298
381	0.5	0.087878816	-0.025999974	16.333334	3.6	380999	-0.08407866	0.028744344	24873.053401	0.043812457
382	0.3	-0.059370615	-0.41799998	6.9020977	32.5	381999	-0.079914056	0.029165683	24927.3675921	0.046497207
383	0.4	0.056013532	-0.22599998	6.8513513	3.6	382999	-0.09786044	0.03210701	24974.4327011	0.04591096
384	0.5	0.06531403	-0.024999976	4.6038647	3.5	383999	-0.12218213	0.036863793	25024.253181	0.04866799
385	0.5	-0.049895804	-0.024999976	10.09375	13.4	384999	-0.13647534	0.037678167	25073.5980921	0.045874536
386	0.6	0.07493979	0.18000002	12.698795	22.8	385999	-0.13453779	0.036580436	25123.1114211	0.04388717
387	0.4	-0.2426087	-0.24599998	42.260868	35.3	386999	-0.12642688	0.033821963	25173.204196	0.041496467
388	0.5	-0.4838889	-0.00999999	54.444443	51.5	387999	-0.115986325	0.033633895	25226.9915659	0.04141848
389	0.3	0.12258066	-0.412	33.612904	51.7	388999	-0.11423747	0.032325584	25282.0059259	0.04259615
390	0.6	-0.071818165	0.18800001	44.090908	41.8	389999	-0.10933399	0.030887099	25334.603723	0.04205617
391	0.7	0.17083335	0.386	41.833332	32.1	390999	-0.10990719	0.029994536	25385.173341	0.042356372
392	0.7	0.26700002	0.386	33.966667	32.1	391999	-0.11074799	0.029465694	25435.9182701	0.042803247
393	0.3	-0.040000003	-0.40899998	47.47619	61.3	392999	-0.119738035	0.03040294	25493.636667	0.042689446
394	0.4	0.18424244	-0.24299999	30.787878	54.8	393999	-0.12385878	0.029960822	25550.368365	0.042468842
395	0.7	-0.19913042	0.38300002	42.217392	22.5	394999	-0.13011256	0.030863307	25598.2339079	0.04213436
396	0.6	0.19354838	0.18200001	32.967743	22.6	395999	-0.14091156	0.029577347	25647.9533861	0.044050522
397	0.4	-0.026521718	-0.22099999	11.184783	22.9	396999	-0.14937142	0.029739877	25697.071667	0.04343986
398	0.7	0.045568887	0.37400004	5.994012	3.6	397999	-0.1462323	0.030182442	25744.362076	0.04615505
399	0.7	0.19752212	0.37300003	8.628319	3.7	398999	-0.1397489	0.031277563	25790.1299689	0.044596147
400	0.6	0.07658388	0.15100002	6.3602486	5.9	399999	-0.12917261	0.03233561	25836.8708329	0.045054976
401	0.7	0.030791694	0.37700003	4.1666665	3.3	400999	-0.12625484	0.03157839	25886.0018749	0.048072744
402	0.6	-0.021304322	0.17400002	6.21118	3.6	401999	-0.12640716	0.03355173	25933.200254	0.046061322
403	0.4	0.12684785	-0.21099997	9.98913	51.6	402999	-0.13956015	0.035702027	25996.965771	0.047352854
404	0.4	0.29166666	-0.21499999	34.866665	42.1	403999	-0.1669168	0.03523215	26059.1782739	0.048963845
405	0.4	-0.029499989	-0.211	48.5	51.6	404999	-0.19207339	0.035588913	26124.7844989	0.04940038
406	0.5	0.07920002	-0.00999999	40.72	51.5	405999	-0.2091256	0.03499732	26186.1588459	0.046899833
407	0.6	-0.034545444	0.187	44.954544	41.9	406999	-0.22675665	0.03448651	26244.5452499	0.0462621
408	0.7	0.28607145	0.386	36.32143	32.1	407999	-0.23429525	0.033500105	26302.9474959	0.04817679
409	0.7	0.34371424	0.386	29.22857	32.1	408999	-0.22928002	0.03149023	26361.367923	0.048060235
410	0.5	0.28769228	-0.01099999	37.26923	51.6	409999	-0.21850051	0.03062073	26428.627039	0.05042632
411	0.3	0.06400001	-0.412	49.15	51.7	410999	-0.20166038	0.03013226	26492.8297739	0.04959212
412	0.5	-0.044285707	-0.014999986	47.809525	42.1	411999	-0.18320931	0.03008116	26551.291178	0.045516722
413	0.6	0.07766668	0.18800001	32.966667	41.8	412999	-0.16976142	0.030171	26608.6492131	0.045590416
414	0.6	0.5006977	0.18800001	22.83721	41.8	413999	-0.16981408	0.029938357	26667.150809	0.045978814
415	0.8	0.12964286	0.58000004	37.67857	12.9	414999	-0.18038501	0.031379882	26716.733459	0.045583572
416	0.5	0.20972224	-0.025999974	13.277778	3.6	415999	-0.19468142	0.032322526	26763.631017	0.045762625
417	0.5	0.053882375	-0.025999974	4.2352943	3.6	416999	-0.21384063	0.033709038	26812.4451749	0.047702886
418	0.5	-0.0063888696	-0.00999999	26.444445	51.5	417999	-0.23785883	0.037718546	26869.5091579	0.044037007
419	0.3	-0.113999985	-0.406	40.0	70.9	418999	-0.27850425	0.03880979	26931.614634	0.04368353
420	0.5	-0.22687499	-0.00999999	60.5625	51.5	419999	-0.28930885	0.038519572	26990.2792771	0.04396182
421	0.7	-0.05263157	0.386	53.105263	32.1	420999	-0.27706683	0.0362451	27050.308651	0.04911233
422	0.6	-0.1536842	0.18800001	52.68421	41.8	421999	-0.24747998	0.034819398	27115.2499909	0.051054366
423	0.3	-0.21611111	-0.406	55.38889	70.9	422999	-0.2201285	0.03228266	27187.343791	0.052562207
424	0.6	0.24343751	0.18800001	32.59375	41.8	423999	-0.19789697	0.030935876	27247.924922	0.046866555
425	0.8	0.17240001	0.584	39.4	22.4	424999	-0.17473099	0.029156085	27304.5579481	0.05000048
426	0.2	0.24960001	-0.60499996	39.68	80.7	425999	-0.15393753	0.029893337	27379.4395239	0.047996677
427	0.6	-0.22937499	0.18500002	60.8125	32.2	426999	-0.13470899	0.029103689	27438.0834701	0.049943577
428	0.8	-0.154	0.584	50.95	22.4	427999	-0.11714441	0.028352475	27486.9030571	0.04320356
429	0.4	0.11235296	-0.21599999	30.647058	42.2	428999	-0.101862766	0.028539818	27539.469837	0.04233589
430	0.7	0.25800002	0.38200003	38.84	22.6	429999	-0.08636363	0.027703946	27587.9913299	0.04287259
431	0.8	-0.07869564	0.58000004	43.260868	12.9	430999	-0.07316391	0.02739804	27633.5356779	0.042151183
432	0.6	0.006956536	0.17300002	43.391304	3.7	431999	-0.055663873	0.027345058	27677.551393	0.042874992
433	0.7	-0.076461524	0.37600002	16.215385	3.4	432999	-0.046869278	0.029428404	27722.0737259	0.043435454
434	0.7	0.1437584	0.37700003	6.724832	3.3	433999	-0.03440631	0.029193098	27768.152216	0.04502862
435	0.5	0.046066385	-0.024999976	4.440758	3.5	434999	-0.0111067435	0.029529415	27816.583885	0.047323193
436	0.6	0.15053812	0.17900002	4.766816	13.0	435999	0.006928813	0.029344624	27867.4281001	0.047496255
437	0.6	0.117361136	0.18200001	12.777778	22.6	436999	0.019343203	0.029067002	27916.422236	0.043071408
438	0.8	-0.0003448067	0.581	18.137932	12.8	437999	0.022381825	0.02876742	27963.6446791	0.043826293
439	0.4	-0.12461536	-0.21199998	36.23077	51.7	438999	0.021707809	0.028712329	28020.4229901	0.043711014
440	0.2	0.26527774	-0.60999995	29.75	61.4	439999	0.012243442	0.02872669	28078.765379	0.0430283
441	0.7	0.22916667	0.384	27.805555	32.3	440999	0.008225237	0.029148657	28130.1603971	0.04323049
442	0.6	0.25333336	0.18100002	29.939394	22.7	441999	-0.008438952	0.030907596	28180.9279449	0.044898234
443	0.6	0.37151515	0.18800001	30.242424	41.8	442999	-0.02765028	0.030247562	28234.955874	0.04261208
444	0.4	0.29390246	-0.211	25.04878	51.6	443999	-0.0557371	0.03194929	28292.058475	0.043295197
445	0.6	-0.01099999	0.187	46.65	41.9	444999	-0.08132158	0.031584065	28348.7423029	0.046160433
446	0.6	0.3839394	0.18500002	32.0	32.2	445999	-0.10105031	0.032907672	28404.0639341	0.046124365
447	0.8	0.4061538	0.584	24.282051	22.4	446999	-0.12570566	0.033567134	28456.8341939	0.046429846
448	0.6	0.30551022	0.13900003	21.306122	17.0	447999	-0.13329014	0.032714847	28509.632128	0.0472531
449	0.4	0.20670106	-0.232	10.185567	24.0	448999	-0.14753254	0.03321403	28564.0256879	0.047793206
450	0.6	0.19779998	0.181	19.08	32.6	449999	-0.14914791	0.03286744	28620.6218071	0.047742248
451	0.5	0.11200002	-0.038999997	32.9	34.6	450999	-0.14860572	0.033565182	28679.19138	0.048105285
452	0.6	0.025333337	0.17700002	22.777779	23.1	451999	-0.15799299	0.03353823	28735.265785	0.0491081
453	0.2	0.13407408	-0.604	39.11111	80.6	452999	-0.1588768	0.033329803	28802.735579	0.04567053
454	0.8	0.3228571	0.58300006	28.428572	22.5	453999	-0.16078272	0.031561762	28855.7278259	0.047427025
455	0.6	-0.024090908	0.187	43.909092	41.9	454999	-0.16621274	0.03145285	28910.354151	0.04459181
456	0.3	0.29225805	-0.412	32.741936	51.7	455999	-0.16817495	0.030769257	28965.286705	0.042562287
457	0.6	-0.15741934	0.18800001	32.548386	41.8	456999	-0.15328252	0.030686386	29017.4859381	0.04215079
458	0.6	0.2748649	0.17500003	27.324324	3.5	457999	-0.14804924	0.029381566	29060.4725969	0.04189177
459	0.4	-0.24055555	-0.21700001	52.333332	62.1	458999	-0.14559323	0.030078901	29117.403527	0.042096045
460	0.4	0.20424245	-0.20799999	31.787878	61.2	459999	-0.14217483	0.03029233	29174.6254029	0.04234092
461	0.2	0.09720001	-0.607	38.92	71.0	460999	-0.1428953	0.031093163	29233.955076	0.042218305
462	0.4	0.0526087	-0.20799999	43.130436	61.2	461999	-0.13710916	0.029789595	29290.731442	0.041858267
463	0.7	-0.038260855	0.386	43.52174	32.1	462999	-0.13573983	0.029857544	29342.340019	0.04279915
464	0.6	0.012631592	0.18500002	51.894737	32.2	463999	-0.1359049	0.029358303	29397.43804	0.04606436
465	0.5	-0.16882353	-0.012999987	58.47059	41.9	464999	-0.14031266	0.0297528	29455.6736331	0.04589653
466	0.4	-0.14428571	-0.211	48.285713	51.6	465999	-0.1449563	0.0296811	29513.765702	0.045137938
467	0.7	-0.038846135	0.374	39.153847	3.6	466999	-0.1308225	0.027994523	29560.2187631	0.045274347
468	0.5	-0.07695651	-0.00999999	43.086956	51.5	467999	-0.10813355	0.028009087	29620.463027	0.04564384
469	0.6	0.10619048	0.187	47.095238	41.9	468999	-0.09246077	0.026773201	29678.1444931	0.045833495
470	0.2	0.09000001	-0.607	43.782608	71.0	469999	-0.07189371	0.02730573	29741.991786	0.04660642
471	0.8	0.26566666	0.58000004	34.1	12.9	470999	-0.054284636	0.026381772	29790.0008371	0.04415818
472	0.8	0.22655173	0.5820001	33.206898	22.6	471999	-0.042184714	0.025496889	29841.0231321	0.04441915
473	0.5	-0.18999998	-0.00999999	48.142857	51.5	472999	-0.035519093	0.025505615	29899.575273	0.04432126
474	0.3	-0.040454533	-0.40899998	45.545456	61.3	473999	-0.030175606	0.026827259	29960.921	0.044385895
475	0.6	0.040769238	0.18800001	38.884617	41.8	474999	-0.026961057	0.026806593	30014.8901961	0.043783594
476	0.5	-0.092222214	-0.06799998	54.11111	37.5	475999	-0.02359738	0.026935192	30067.8560791	0.04354963
477	0.3	-0.28619045	-0.406	48.238094	70.9	476999	-0.032164622	0.026696583	30127.97208	0.04198492
478	0.4	0.29740742	-0.20799999	37.592594	61.2	477999	-0.03519134	0.028512837	30186.683063	0.042966075
479	0.4	-0.21294117	-0.20799999	57.058823	61.2	478999	-0.04218065	0.027055401	30245.3509159	0.04330708
480	0.5	-0.27772728	-0.00999999	46.5	51.5	479999	-0.047334213	0.027727654	30300.976321	0.04287635
481	0.4	0.20862071	-0.211	35.0	51.6	480999	-0.053852715	0.027636297	30356.2428081	0.042402264
482	0.5	-0.02799998	-0.00999999	29.22857	51.5	481999	-0.064369336	0.028037678	30411.7154441	0.042825088
483	0.7	-0.04555554	0.38000003	20.933332	12.9	482999	-0.07642937	0.029870426	30458.802717	0.043596994
484	0.4	-0.24896552	-0.21699998	35.896553	32.4	483999	-0.087340854	0.031246552	30510.1172979	0.043078832
485	0.4	0.035967764	-0.22099999	16.629032	22.9	484999	-0.10243182	0.03151858	30559.3559239	0.043465786
486	0.4	0.03722224	-0.22099999	27.583334	22.9	485999	-0.117182024	0.032741815	30609.1228781	0.043687128
487	0.3	0.0911765	-0.53400004	19.235294	34.2	486999	-0.13189569	0.035743065	30662.363543	0.04445205
488	0.5	-0.08384613	-0.11299999	36.03846	32.1	487999	-0.15474927	0.039270718	30716.482568	0.045653228
489	0.3	0.25884616	-0.406	19.211538	70.9	488999	-0.20315896	0.046246074	30787.6851389	0.048483595
490	0.3	-0.15216212	-0.42799997	29.45946	3.8	489999	-0.26650634	0.07238736	30838.3103731	0.04934539
491	0.2	-0.31817564	-0.6309999	6.4459457	4.1	490999	-0.37203392	0.11495688	30887.203176	0.047641102
492	0.4	-0.1612946	-0.22799997	4.620536	3.8	491999	-0.47609076	0.13077903	30937.8802421	0.04938138
493	0.3	-0.21573962	-0.42699996	5.988166	3.7	492999	-0.46514037	0.094505705	30988.200279	0.04903274
494	0.0	-0.70258063	-1.0	14.693548	100.0	493999	-0.4790002	0.07806432	31061.0998631	0.046244394
495	0.0	-1.016	-1.003	68.6	90.4	494999	-0.47543174	0.06401404	31128.747684	0.04419952
496	0.0	-0.98615384	-1.0	75.76923	100.0	495999	-0.44257745	0.057161763	31197.4499481	0.043446288
497	0.0	-0.97700006	-1.0	97.7	100.0	496999	-0.39767668	0.048605833	31265.981674	0.04269655
498	0.0	-1.0	-1.0	100.0	100.0	497999	-0.36183953	0.044025064	31340.2157631	0.04509861
499	0.0	-0.76000005	-1.005	69.666664	90.6	498999	-0.31528303	0.04048762	31419.1776741	0.04819413
500	0.0	-0.66615385	-1.0	74.53846	100.0	499999	-0.27310312	0.037699845	31502.9857831	0.050634056
501	0.0	-0.98600006	-1.0	98.6	100.0	500999	-0.23065731	0.036706273	31587.742234	0.05101494
502	0.0	-0.8209091	-1.0	91.27273	100.0	501999	-0.19422473	0.034676377	31672.596334	0.05117287
503	0.0	-0.996	-1.0	99.6	100.0	502999	-0.15997772	0.03439748	31757.8040011	0.051764835
